Review,Label
বার্গার ৩০ টাকা।,0
"#BurgerLover
#Offer
বার্গারের অফার আজকাল Skip করে চলি! কারণ যা দেখি অফারে তা অর্ডার করে পাই না, আর যা অর্ডার করে পাই, তা অফারে থাকে না! কিন্তু এদের এইখানে আগে একবার খেয়ে আরেকবার ইচ্ছা হল খেয়ে আসার! এবং এইবার আসলেই যা, তাইই পেলাম! 😍
Place: Burger Fiesta
Item: Chicken Cheese Burger
Regular Price: BDT 150/-
Offer Price: BDT 99/-
Taste: 9/10 👌
👉 Offer Validity: Till 23rd July 2019 👈
মোহাম্মদপুরের মানুষজন সময় থাকতে ট্রাই করে আসতে পারেন! 🤗
#BurgerJourneyContinues",0
"Bash Bagan-বাঁশ বাগান Khulna
আজকের অফার!
সেট মেনু ১: খিচুড়ি + মুরগি ভুনা+ বেগুন ভাজি+ পটল ভাজি+সালাদ!                  মূল্য: ১০০ টাকা
সেট মেনু ২: খিচুড়ি + গরুর কালা ভুনা+ বেগুন ভাজি+ পটল ভাজি+সালাদ!           মূল্য: ১৪০ টাকা
সেট মেনু ৩: খিচুড়ি + কলিজা ভুনা+ বেগুন ভাজি+ পটল ভাজি+সালাদ!           মূল্য: ১১০ টাকা 
এই বৃষ্টি এর দিনে গরম গরম খিচুড়ি এর সাথে এই অফারটি উপভোগ করতে আজই চলে আসুন বাশ বাগান রেস্টুরেন্ট এ, 
এই অফারটি চলবে আজ রাত ১০:৩০ পর্যন্ত! 
আমাদের সাথে থাকার জন্য ধন্যবাদ
More item will be added soon!",0
"বাসা থেকে দূরে হলেও, #ধানমন্ডিতেই সেরা ব্যুফে খেতে গেলাম সবচেয়ে কমে!! 🔥🔥
এতো কমের মধ্যে এতো কিছু!! তাছাড়া তাদের শেফের রান্নার ধরন অস্থির 👌 আইটেম সিলেকশন ভাল, সবমিলায়া ভালই ভিড় থাকে Taste Blast-এ। ব্যুফে খাওয়ার জন্য অনেকেই সেখানে যায়, কারণ আমরা যেদিন গেলাম অনেক লম্বা লাইন ধরে লোকজন খাবার নিচ্ছিল। স্টাফরা পরিবেশন করতে দেরি না হতেই খাবার শেষ, তাই আবার রিফিল করতে ব্যস্ত সবাই!!
ব্যুফে আইটেম নিয়ে বলি, আমার যতদুর আইটেমগুলার নাম মনে পড়ে, অর্থাৎ আমি যেসব নিয়েছিলাম- 
* Fried rice
* Garlic Prawn
* Masala chicken curry
* Chicken sizzling 
* Beef Bhuna
* Beef chilli onion 
* Thick Thai Soup
* Tandoori Chicken 
* BBQ hot wings  
* Mixed chow-mein
* Thai fried chicken
* Sweet & sour chicken
* Garlic crab. 
* Fish curry.
* Prawn curry.
* Green salad
* Wontons 
* Coke
* White cream pasta
* Kunafa
* Mousse
* Shahi tukra 
* Special pickles
* Jelly 
★★আরও অনেক সেকশনে অনেক আইটেম ছিল, আমার সবগুলা পরখ করা হয়নি। আপনারা খেয়ে কমেন্ট করে অবশ্যই জানাবেন কেমন লাগলো।
#Total_Item: 40+ (most of them are so good) 
#Service: Lunch/dinner buffet
#Buffet_Price: 490/- 
#Restaurant: Taste Blast, KB square, Dhanmondi,  Dhaka.",0
"বিকালে আম্মার সাথে রাগ করে যখন একা বসে ছিলাম আম্মা বলে উঠলো ""চল বাইরে খেয়ে আসি""
আমিতো আকাশ থেকে পরি...যাইহোক এই সুযোগকে কাজে লাগিয়ে ভাবলাম আজ Chillox এ যাই...Chillox এ জাওয়ার আগে থেকেই অনেক ইচ্ছা ছিলো কিন্তু সুযোক পাই নাই তাই আজকে চলে গেলাম 😉
ভিতরে ঢোকার পর দেখি কোন জায়গা খালি নাই... ৫ মিনিট অপেক্ষা করার পর অতি কষ্ট-এ একটা জায়গা পেলাম। অর্ডার করলাম 1x Giganto Beef, 1x Beef Burger and 1x french fries...৪০মিনিট অপেক্ষা করার পর পেয়ে গেলাম এইগুলি 🙂
প্রথমে খেয়াল করি নাই পরে খেয়াল করে দেখলাম তারা ১টা Fanta ফ্রি দিয়েছে😍
Taste:
Giganto Beef: এতো বড় সাইজ যে হাত দিয়ে ধরাই কষ্টকর। কিন্তু প্যাটিটা জোস ছিল। Cheese ছিলোও বেশি। Just wanna say 'Loved It'
Price: 350tk
Beef Burger: এইটা আমি টেস্ট করি নাই তাই জানিও না কেমন। কিন্তু আম্মা বলসে ভালই😂
Price: 140Tk
French Fries with Honey Mustard sauce: আলুর সাইজ গুলা বড় ছিল। সস টা অতটা ভাল লাগে নাই।
Price: 90tk
Place: 8.5/10
একটু বেসিই ভিড় 😑
Service: কি বলব! ক্যাশ এ যে ভাইয়াটা ছিল তিনি অনেক ফ্র‍্যেন্ডলি ছিল। পিচ্চি দেখে মজা করতেসিলো😂 লেইট করসে কিন্তু Fanta এর জন্য রাগটা কমে গেছে 😁
9/10",0
"বিজনেস পোষ্ট 
সেলার কোড ঃCFH-113
#Ghoroa_Shaad home made food delivery service থেকে সবাইকে জানাই আসসালামু আলাইকুম। 
আশা করি সবাই ভালো আছেন।।যারা যারা বাসার তৈরি খাবার খেতে পছন্দ করেন তারা নিসন্দেহে এখানে অর্ডার করতে পারেন।মোটামোটি অনেক ধরনের খাবারের ভেরাইটি পাবেন এই পেইজে।আচার,,ফাস্ট ফুড এন্ড অন্য অনেক রকমের খাবার।অর্ডার  করতে চাইলে কল করুন বা পেইজে মেসেজ দিন 
📞01844675429",0
"#বিজনেস_পোষ্ট
১।আইটেম: সেমাই পিঠা!!😋😋
দাম:১৬০/- প্রতি কেজি
হাসের মাংসের অডার নেওয়া হয়।
আমরা নতুন বিক্রি শুরু করেছি।তাই খুব কম দামে দেওয়ার চেষ্টা করছি।আর খাবার নিয়ে নিরাশ হবেন না ইনশাআল্লাহ।। 😁😁😁
আমাদের জোনের ভিতরে হোম ডেলিভারি ফ্রি!!❤❤
জোন:
১।সোনাডাঙ্গা
২।সোনাডাঙ্গা আবাসিক
৩।বয়রা
৪।বয়রা আবাসিক
৫।শিববাড়ি
৬।গল্লামারি
৭।বৈকালি
৮।বয়রা কলেজ মোড়
৯।নূর নগর
১০।করিম নগর
১১।C&B কলনি
১২।নতুন রাস্তা
১৩।আবু নাসের
১৪।খুলনা মেডিকেল 
১৫।রায়ের মহল
১৬।নিউমার্কেট 
আমাদের সাথে থাকার জন্য ধন্যবাদ 😊😊😊😊",0
"#বিজনেস_পোস্ট
#আলহামদুলিল্লাহ্_শুকরিয়া
#আমাদের_কিচেন
HOME FOOD GOOD FOOD
আজকে সারাদিন খুব ব্যস্ততার মধ্যেই ছিল আমাদের কিচেন। 
সবার দোয়ায় ও  সহযোগিতায় আজকে আমরা অনেক মানুষকে সেবা দিতে পেরেছি। 
#আজকের_ডেলিভারি
👉 #প্লেইন_রাইস+ #রোস্ট+ #সবজি টোটাল ১০ প্যাকেট
                            ( দাম ১৫০ টাকা প্রতি প্যাকেট )
এই আইটেম টা ঠাকুরপাড়া মদিনা মসজিদের কাছে দিলাম। 
একজন ভাইয়ার আত্মীয় মারা যায়। ওনার আত্মীয়ের বাড়িতে খাবার দেয় #আমাদের_কিচেন থেকে। 
👉 #ফ্রাইড_চিকেন টোটাল ৪ পিস
                   (দাম প্রতি পিস ৭০ টাকা)
👉 #ফ্রাইড_রাইস + ফ্রাইড চিকেন টোটাল ২ টা
                    ( দাম ১৬০ প্রতিটি)
👉 #চিকেন_উইংস টোটাল ৩ পিস
                  (প্রতি পিস ৫০ টাকা).
অর্ডার করতে কল করুন : ০১৭২২৪৪৩২৯৯",0
"বিজনেস পোস্ট,
আসসালামু আলাইকুম। 
পহেলা জুলাই বুধবার থেকে Kabab Station চালু করা হবে ইনশাআল্লাহ। সময় বিকাল চারটা থেকে রাত দশটা। পরিষ্কার পরিচ্ছন্নতার ব্যাপারে কাবাব স্টেশন বরাবরই যত্নশীল। চলমান পরিস্থিতিতে আমাদের প্রচেষ্টা থাকবে স্বাস্থ্যবিধি মেনে খাবারের মান ঠিক রেখে গ্রাহকদের সর্বোচ্চ সেবা দেয়া। 
করোনাকালীন অবস্থার কারণে আমরা গ্রাহক স্বার্থে এই প্রথম হোম ডেলিভারি শুরু করতে যাচ্ছি।  আমাদের হটলাইন নাম্বার 01713439371এ কল দিলে আমরা নিজস্ব ডেলিভারি ম্যান এর মাধ্যমে কোন রকম সার্ভিস চার্জ ছাড়াই কুমিল্লা শহরে আপনার ঠিকানায় খাবার পৌঁছে দেবো ইনশাআল্লাহ,তবে কমপক্ষে ৫০০ টাকার খাবার হতে হবে। পাশাপাশি অনলাইন এ FOOD PANDA এবং  HUNGRY BIRD'S এর মাধ্যমে ও আপনারা এখন থেকে আমাদের খাবার ক্রয় করতে পারবেন। 
পাশাপাশি রেস্তোরাঁয় স্বাস্থ্যবিধি মেনে নিরাপদ দূরত্বে বসে খাওয়ার ব্যবস্থা ও থাকছে। 
ধন্যবাদ সবাইকে। ফি আমানিল্লাহ।
লোকেশন-মজুমদার হাউজ, ইপিজেড রোড, টমছম ব্রিজ, কুমিল্লা।",0
"#Victory_offer_149tk
সো বেসিক্যালি পকেটে টাকার সংকট আর জন্মদিনের জইমা থাকা ট্রিট,  সবকিছু ক্লিয়ারআপ করতে গন্তব্য The Bitcoin Cafe, Dhaka ❤❤❤
তাদের জন্য, 149 টাকায় amader এক্সট্রিম  #Victory_offer বলা যায়..
#Victory_offer
Fried rice + 3pc Hot BBQ wings + salad
পরিমানে ank thake শেষ করা কষ্টসাধ্য hoya jete pare apnader Jodi bhojon roshik na hon 😃 😃
টেস্ট asha Kori অনেক ভালো lagbe apnader.
সব মিলিয়ে খাওয়া দাওয়া আর প্লেস টা অনেক সুন্দর lagbe apnader সাথে ব্যাবহার এবং সার্ভিস ও aro bhalo korar cheshta korbo 🙂
Offer starts from 16/12/2019 to 18/12/19",0
"**Winning Treat By Food bazar Bd**
♥টেকআউট ২.০ সমাচার♥
বিজয়ী হয়েছি, পুরস্কার তো নিতেই হবে।😉 নাহলে আবার রাগ করতে পারে পুরস্কৃত খাবার😉😀। তাই চলেই গেলাম। গিয়ে তো দেখি মানুষ আর মানুষ। সবাই রাইস বোল খাচ্ছে। তাই আমিও বসে অর্ডার দিয়েই দিলাম রাইস বোল এবং বার্গার, সঙ্গে একটা ফ্রেঞ্চ ফ্রাই ও নিলাম। খুব তাড়াতাড়ি খাবার চলে আসলো। আমি এবং আমার বন্ধু ভাবছিলাম কে কোনটা খাব। শেষমেষ ঠিক হল। আমি বার্গার টেস্ট করেছি, জাস্ট ফাটাফাটি ছিল। জুসি প্যাটি এবং নরম বান। পারফেক্ট ছিল। আমার বন্ধুর থেকে রাইস বোল টেস্ট করেছিলাম, ওইটার টেস্ট ও পারফেক্ট। দাম হিসেবে বেশ ভালোই বলতে হবে। আর ওনাদের ফ্রেঞ্চ ফ্রাই ওয়ান অফ দ্যা বেস্ট। অনেক বড় প্লেস এবং পরিবেশ ও খুব ভালো। পরিস্কার পরিচ্ছন্ন।
রেটিং:
খাবার: চিকেন চিস ডিলাইট, রাইস বোল, ফ্রেঞ্চ ফ্রাই
মূল্য: ২৪০, ৯৯, ৮০
টেস্ট : ৯/১০
পরিবেশ : ১০/১০
সার্ভিস : ৯/১০
ব্যবহার : ৯/১০
প্লেস: টেকয়াউট ২.০ ক্যাফে এবং রেস্টুরেন্ট",0
"বিজয় দিবসে বিজয়ের মাসে,
           শহিদ দের সরনের উপলখে, 
        মিনাস ফুড এন্ড বি বি কিউ তে
          দুরদান্ত একটি ওফার চলিতেছে
               বাই ওয়ান গেট ওয়ান ফ্রি
 এই ওফারটি  ৩০শে ডিসেম্বার পরজন্ত থাকবে
        একটি ট্রাই করলাম খুব মজার ছিলো এবং
  জুসিও ছিলো আমার টাকা টাই উসুল হয়ে গেলো
                সো এভরি ওয়ান মাস্ট্রাই
    চিকেন বার্গার -১৩০/-
টেস্ট-১০/১০
সার্ভিস -০৯/১০ 
লকেসন - বাজ ৩০০ ফুড ওয়াল্ড (৩০০ফিট বসুন্ধরা)",0
"বিজয়  মাস উপলক্ষে  
সিজন  ১ প্লেটারটি পাচ্ছেন ১৫৯ টাকায় 
রোমানিয়ান প্লেটারটি পাচ্ছেন ১৪৯ টাকায়
বার্থডে জোন তো ফ্রিতে থাকছেই 
Arroz Restaurant",0
"#FreeFood
১২মিনিটে ২জনে মিলে শেষ করতে পারলে পুরো ফুড ফ্রী 😬
আর না পারলে দিতে হবে ১৪৯৯ টাকা ফি 😢
আইটেমস ছিলো:
✔️12’’ Chicken Tandoori Pizza
✔️12’’ Old Famous Dhakaiya Pizza
✔️12pcs Naga Wings with Fries
✔️Bake Naga Chicken Pasta.
নাগা পাস্তা আর নাগা উইংস এর টেস্ট আমার কাছে বেশি ভালো লেগেছে।ঝালের পরিমাণ বেশ ভালো ছিলো। পিজ্জার টেস্ট এভারেজ।আমরা চ্যলেঞ্চ নেই নাই আশে পাশের মানুষকে হারতে দেখে :3 
 💸 Price: 1499Tk
🖼 Ambience: 9/10
✔️Offer Time: 21st November to 5th December
📍Location: Navana Mashira, Road 16(new), 27 (old), level 4, Dhanmondi, Dhaka 1209",0
"#free_rose 😍
Rose day তে কেউ আপনাকে আমার মতো গোলাপ না দিলেও Slieez দিচ্ছে প্রতি অর্ডারের সাথেই। 
এখন আমি কাল এই গোলাপ রাস্তায় দাড়ায় Rose Day তে বেশি দামে বিক্রি করবো। এভাবেই জন্ম নিবে আরেকটি সফল উদ্যোক্তার গল্প। 😅
তাদের এখানে ৮৮৮টাকাতে ৪টি রেগুলার পিৎজার অফার চলতেছে। আমি এটাই টেস্ট করতে যাওয়া। খাবারের মান ভালো। আর গেলে তাদের লাভা কেক অর্ডার করতে ভুলবেন না।",0
"Free Free Free🤣🤣🤣
Ei mention mention khelte giye kichu jinish ami shikhlam😅😅😅
1)Valobasha pawar jonno khub kosto korte hoi😣(Vai mention korte korte ami duibar comment block khaici,taw o haal chari nai 3ta din tana mention korei gechi)
2)Dhorjer fol mitha hoi🤩(Mention kore comment kora khub sohoj o chilo na)
And and and oboseshe ami amr gift peye gelam😍😍😍
#PizzaClub e ami 2019 er kurbanir eid e frnd r frnd er vaiyer sathe jai oder pasta khawar por ami others jaigar pasta taste kora bad dilam😅 proti mash e 1/2 bar holeo jai kono mash e bad pore na 😋
Kintu March 8 tarikh er por r jawa hoi nai😢 cls off lockdown kotota je miss kortecilam bole bujhano shomvob na
Thank you so much PizzaClub",0
"🎁  Free free free free buffet 🤩 🎁 
Genial Buffet এ চলছিল 🔥buy 2 get 1 free offer🔥
দুই জন খেলে আরেক জন একদম free💥💥💥
তাই দেরি না করে বন্ধুবান্ধবদের নিয়ে অফারটি লুফে নিতে চলে গেলাম... Genial Buffet এ 70+ আইটেম মাত্র 599 টাকায়..
তাদের ছিল সব ধরনের খাবার আর প্রায়  সব খাবারই মজার ছিল 🔥 Appetizers এর সেকশন..আমার কাছে best লেগেছে তাদের Thai soup, wedges, pizza,chicken shawrma ❤️ Main course এরমধ্যে chicken boti kabab, tandoori chicken, crab , chicken sizzling।এগুলোর সাথে ছিল অনেক ধরনের সালাত এবং সস। Desert আইটেমে pestry,shahi tukra, custard ছিল best👌👌 আনলিমিটেড coke and পানি ছিল। কম দামে worth buffet🔥
সব গুলো আইটেম  3 ঘন্টা সময় নিয়ে খুবই ভালভাবে সবগুলো আইটেম ইনজয় করতে পারবেন❤️
Price: ➡️599 taka
Place:➡️ Genial buffet,kb square,satmashjid road,Dhanmondi.",0
"#BBQ_Platter
#199_Taka
#FOOD_Restaurant 
"" সবাই বাবুর পাগলামি দেখতে ঘুরে বেড়ায় "" 
"" আর আমি বাবুহীন খেয়ে বেড়াই "" ( এখানে খাবার খাওয়ার কথা বলা হয়েছে 😛 ) 
বাড্ডায় সেই সুন্দর সুনির্দশন জায়গায় আবার যাওয়া ❤। সেখানে যতোই যাই ততই ভালো লাগে। তাদের প্লেসটাই এমন যে ভালো না লেগে তো উপায় নেই। শুধু প্লেস নয় তাদের খাবারের স্বাদও অসাধারণ। আগেরবার Ricebowl এর অফার খেতে আসা হয়েছিলো। এবার নরমাল মেন্যু আইটেম দেখতেই আবারও অফার চোখে পড়লো ❤।
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
গতকাল আবার তাদের Live Music ছিলো। এক ঢিলে যেনো ২ পাখি মারা হলো। গান শুনতে শুনতে তারা খাবার দিয়ে যায়।  তাদের এই অফার প্লেটারে ছিলোঃ 
⭕ Egg Fried Rice 🍚
⭕ BBQ Drumstick Chicken  ( 2 pcs ) 🍗
⭕ Mixed Vegetables 🍲
⭕ Chef's Special Salad 🍱
❌ Price: 199 Taka
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
✅ #BBQ_Platter: তাদের প্ল্যাটারে আইটেমে ছিলো ভরপুর। রাইসটা ভালোই ঝরঝরা ছিলো। তাদের BBQ Drumstick Chicken টা ছিলো অসাধারণ। এতো জুসি আর সফট ছিলো আর স্বাদ ছিলো যা বলার বাইরে। আর ভেজিটেবলও ভালো ছিলো। সালাদের কথা না বললেই নয়। Unique একটা সালাদ দেয় তারা। সালাদের স্বাদও অনেক ভালো ছিলো।
❌ Rating : 9/10
❌ Environment: 10/10
❌ Behaviour: 10/10
{ বিঃদ্রঃ অফার থাকবে ২৪ তারিখ পর্যন্ত। }
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
🏠 Place: FOOD Restaurant   ( Bti Premier Plaza, 3rd Floor,  উত্তর বাড্ডা, পপুলার ডায়গনিস্টিক সেন্টারের পাশে ) 
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖",0
"🟥🟥🟥 #combooffer  330/-🟥🟥🟥
অনেক বাজেট ফ্রেন্ডলি একটা #COMBO । এখানে যা যা থাকছে ---
🔴ফ্রাইড রাইস 
🔴ক্রিস্পি ফ্রাইড চিকেন 
🔴মিক্স ভেজিটেবলস 
🔴পিজ্জা ৬ ইঞ্চি 
🔴রোমান্টিক চা 
#wafiyyah #comboset
Wafiyyah Cafe & Restaurant",0
"Biye barir Set-1 
sahi mutton Kacchi biriyani
Jali Kabab 
Chicken Roast/chicken tandoori
Borhani/soft drinks 
Zorda/Firni
Pan box 
Price - 450Tk (with vat)
Amount - 10/10 
Taste - 9/10
Biye barir Set-2
Zafrani polaw 
Chicken roast
Mutton rezala/beef bhuna 
Borhani/soft drinks 
Zorda/firni 
Pan box
Price-440tk (with vat)
Amount-9/10 
Taste-8/10
We also order chicken reshmi kabab 
Price-150tk (each) 
Teste- 9/10
This is the best option for you,If you're a kacchi lover🤩
Every items was finger licking tasty. Specially borhani,jali kabab and firni is must try items😋
And Their services were very satisfactory! 
Place -7/10
Service-8/10
Location- 152/1/H, Sabamoon Tower, 2nd Floor, Green Road, Panthapath, Dhaka -1205
𝐇𝐨𝐭𝐥𝐢𝐧𝐞: 𝟎𝟏𝟗𝟕𝟒-𝟒𝟒𝟑𝟐𝟔𝟔
15% Off on every meals at Salam's Kitchen😍
Drop by at their Panthapath Outlet and enjoy 10% discount on their mouth-watering meals.
Avail 5% extra discount on check-in.
**The offer is valid till 31st January 2020** 
- Salam's Kitchen - Panthapath",0
"🚾পজিটিভ অর্থে  ১টি  চিকেন চাপের রিভিউ 🚾
অনেক দিন সবুজবাগ যাইনা এই বৃস্টিতে দূরে যাওয়া উচিত না তাই এলাকায় নতুন রুপরূপে শুরু করা কলাপাতা রেস্টুরেন্ট- এ চিকেন চাপ খেতে চলে গেলাম - গিয়ে কেশ কাউন্টারে বললাম ভাই সেই কইরা ২ টা চিকেন চাপ দিতে বলেন একদম ফ্রেশ মেরিনেড করা চিকেন, 🍗 তক নগদ তৈরি করে দিলো সাথে নান ( ভাই ১৫৳ অনুযায়ী সেই নান) অনেক সফট ও ভালো লাগ্লো,  আর চিকেন!  আহ! ভাই আমার কাছে খুবই ফ্রেশ ও সুস্বাদু  লাগলো যাক চিকেন চাপের একটা রেস্টুরেন্ট পাইল্লাম ( যদি সেম সাইজ ও প্রসেস কন্সেসটেন্সি ধরে রাখতে পারে) তাইলে হিট আইটেম হবে🍗
খাবারের নাম ঃ
চিকেন চাপ - টেস্ট ১০ এ ৯ দেয়াই যায়,  দাম- ১০০৳
নান -  টেস্ট অনেক ভালো অন্যান্য রেস্টুরেন্ট থেকে, দাম  ১৫৳ 
😍😍😍 বেস্ট পার্ট ☕ ওয়েটার বল্লো চা খান দেই,  বল্লাম দেন    omg ☕🍶 দুধ চাটা রাজধানী হোটেল থেকেও ভালো লাগ্লো   রেটিং - ১০ এ ১০,  দাম - ১৫৳ মেবি
💸 টোটাল বিল আসছে ২৬০৳ ( ২টা চাপ,২ টা নান,২ টা চা)
লোকেশন - কলাপাতা রেস্টুরেন্ট, এনায়েত ফুচকা বা বার্গারো এর অপজিটে,  গোয়াল বাড়ি মোর।
thanks. যারা আগেই এই চাপের রিভিউ দিয়েছেন😋",0
"বিরিয়ানি উৎসব 2019🔥 |মাত্র 99 টাকায় বিরিয়ানি সবার জন্য
Offer Vallid _ 10 nov to 10 dec | 👇দেখে নাও তাড়াতাড়ি🔥
https://www.youtube.com/watch?v=F7180XA86ac
Loaction _ Shimla Biryani - kolkata
Address _ 415, Hastings, Hastings Colony, VIP Nagar, Kolkata, West Bengal 700100",0
"#Big_Discount_Offer-
#Happy New Year 2019
#Chicken_Cheese_Delight
#Offer_Price_180/-
#Discount_100/-
#Regular_Price_280tk
#Only_four_Days 
#8,9,10&11 January 2019
Only Cheese Bite MalibaghBranch.",0
"🍔BIG_SURPRISE...😀😀
Special  🍔Discount 🍔
in regulat sub sandwich
এইবার টাকা বাজবে আপনার ও........
140tk Subway এখন মাত্র 99tk বেচে গেলো 41tk✌✌
So why late.........
Date : 29,30,31 October 2018 pojonto. 
Place : Delicious Food Express
adrees:24/4 ring road, mohammadpur (near shia moshjider ,opposite side japan garden city) (pathao food o paua jabe)",0
"🍔BIG_SURPRISE...😀😀
Special 🍔Discount 🍔
in special sub sandwich
এইবার টাকা বাঁচবে আপনার ও........
180 tk Subway এখন মাত্র 130 tk বেচে গেলো 50 tk✌✌
So w… See more — at Food Hut Restaurant.",0
"😁বিশেষ অফার🤟
Kacchi Darbar  এ প্রত্যেক আইটেমে থাকছে ২০% ছাড়।
তাদের অফারটি চলবে ২৭ ফেব্রুয়ারী পর্যন্ত
বাসমতি কাচ্চি : রেগুলার প্রাইস ২৫০৳ টাকা
(২০% ডিস্কাউন্ট প্রাইস ২০০৳ টাকা)
☑️বাসমতি কাচ্চিঃ
তাদের কাচ্চির বাসমতি চাল গুলো বেশ কোয়লিটি সম্পন্ন ওয়েল কুকড ছিল এবং অনেক ঝরঝরে ছিল খাওয়ার সময় একটা অসাধারণ ঘ্রান বের হচ্ছিলো। 😘সুন্দর একটা কালার এবং সাথে গোস্তের সফটনেস খুব ভালো ছিলো। আর আলু ছাড়া তো কাচ্চি চলেই না। ওভারল বাজেটে পাবেন কাচ্চির স্বাদ🤔
অন্যান্য আইটেমের মধ্যে নিয়েছিলাম বোরহানি ও ফিরনি
⛔রেটিং : ১০/৯ always 
Location:Uttara housebuilding🕌",0
"🔥🔥 SPECIAL OFFER FOR FRIDAY 🔥🔥
আগামীকাল পেয়ে যাচ্ছেন ৩টি, একদম ঠিক শুনেছেন ৩টি 8"" পিৎজা সুধু মাত্র 995 টাকায় আপনাদের পছন্দের Chilloutdine এ। 🍕🍕
৩টি ফ্লেবার হচ্ছে : 
1. 8"" Mushroom Carvinal 🔥🔥
2. 8"" Cheese Thrill Pizza 🔥🔥
3. 8” Pizza Hawai 🔥🔥
লোকেশন :
Chillout Dine
01916-660557
https://goo.gl/maps/yVmqmAvwuMnCGZR37
সুধু মাত্র আগামীকাল অথাৎ 28/01/2022 এর জন্য। 
অফারটি সুধু মাত্র ডাইন-ইন এর জন্য। 
টেকআউট করতে চাইলে এক্সট্রা পে করতে হবে। k",0
"""SPECIAL  offer VALENTINE 'S Day...14th to 20th February...All are invited.👩‍👦‍👦👩‍👧👩‍👧‍👦👩‍👧‍👧👩‍👦
Please come and enjoy...☺️😅😁😁🌺🌺
 সেলফি প্লাটার রেস্টুরেন্টে খেতে আসলেই পাচ্ছেন ১৫% - ডিসকাউন্ট - , ★★★A Multi-Cuisine Restaurant With Bangladeshi,  Thai, Chinese,  Indian And Western Cuisine Lunch-Dinner, Buffet. Discover the real Selfie platter taste
★★★Good food with amazing times.
Call for details:0248956500,01310-553904,
হাউজ#৬৭/এ, রবিন্দ্র  স্বরণী,
সেক্টর #7,আজমপুর,উত্তরা, ঢাকা:1230,""",0
"Special Offer
Chicken sub sandwich-80tk
Chicken sub burger-70tk
🎁অফার Start from 08-03-2020 হতে পরবর্তী ঘোষণা না দেওয়া পর্যন্ত .সময় বিকাল ৪.৩০ টা হতে রাত ৭.৩০টা পর্যন্ত(stock থাকা পর্জন্ত).… See more — at Chattometro/চট্টমেট্রো:ফিনলে স্কয়ার",0
"  !বিশ্ব জ্বলতাঙ্কে ৫৪৯টাকায় বিশাল জ্বালানো মুরগী!🤐
 আমাকে দেখে নাকি আমার এক্সের খুব জ্বলে🤐 তাই জ্বলতাঙ্ক দিবস উপলক্ষে এক্সকে নিয়ে Cafe Osteria #dhanmodi এর চলমান #Offer এ খেতে গিয়েছিলাম! কিন্তু সে এসেছিলো আমাকে বাশ দিতে 😑
                তার চাই #আস্ত_মুরগী!!!! 
আমিও কিপ্টেমি না করে তাকে আরও জ্বালানোর জন্য অর্ডার দিলাম তাদের আস্ত মুরগী। কিন্তু বেচারা এতে দমে নি😆 শেষ করতে না পেরে পার্সেল নিয়ে গেলো প্রেজেন্ট গফের জন্য😆🙄
সে যাওয়ার পর জানতে পারি এইটার উপরেও নাকী চলতেছে তাদের #flash_sale!!!! এইটাতেও নাকী #offer!!!
 #Hungry_platter
যেইখানে ছিলোঃ 
একটা আস্ত বারবিকিউ গ্রিলড চিকেন, ফ্রাইড রাইস, ভেজিটেবল এবং  কোল্সলো সালাদ!  মানে এক্কেবারে  হোলসাম ব্যাপার স্যাপার!  
রেগুলার প্রাইসঃ ৬৫০+ ভ্যাট 
অফারপ্রাইসঃ ৫৪৯+ ১০%ভ্যাট মাত্র!!! 😱😱😱
টেস্ট:  ৯.৫/১০
ইন্টেরিয়র:  ৯/১০
পরিমান:এক্স খাদক খেয়েও তার গফ খাবে 😒 আস্ত বড় এক মুরগী।
সার্ভিস এক কথায় বেষ্ট😌
লোকেশন জিগাতলা বাস স্ট্যান্ড, ধানমন্ডি।",0
